G3N9
1.0 0.0
0.996361 0.004668
0.991434 0.009354
0.985274 0.01404
0.977937 0.018706
0.969476 0.023332
0.959943 0.027897
0.949393 0.032382
0.937879 0.03677
0.925454 0.041044
0.91217 0.045193
0.898083 0.049205
0.883246 0.053071
0.867711 0.056786
0.851533 0.060346
0.834766 0.06375
0.81746 0.067
0.79967 0.070098
0.781446 0.073047
0.762838 0.075855
0.743895 0.078528
0.724666 0.081073
0.705196 0.083498
0.685531 0.08581
0.665713 0.088017
0.645783 0.090126
0.625781 0.092143
0.605742 0.094073
0.585701 0.09592
0.565692 0.097686
0.545744 0.099371
0.525886 0.100975
0.506143 0.102495
0.486539 0.103926
0.467097 0.105262
0.447836 0.106495
0.428776 0.107615
0.409932 0.108611
0.391321 0.109471
0.372956 0.110182
0.354852 0.110728
0.33702 0.111097
0.319474 0.111272
0.302226 0.111239
0.285287 0.110983
0.26867 0.110493
0.252387 0.109755
0.236453 0.108759
0.220882 0.107497
0.205689 0.105963
0.190892 0.104155
0.176507 0.102072
0.162556 0.099718
0.149059 0.0971
0.136039 0.09423
0.12352 0.091121
0.111526 0.087794
0.100084 0.084271
0.089221 0.080579
0.078962 0.076749
0.069336 0.072813
0.060366 0.06881
0.052077 0.064777
0.044489 0.060753
0.037619 0.056778
0.03148 0.052891
0.026077 0.049127
0.021407 0.04552
0.01746 0.042094
0.01421 0.038867
0.011619 0.035845
0.009635 0.033021
0.008183 0.030372
0.007169 0.027854
0.006473 0.0254
0.005945 0.022912
0.005404 0.020262
0.004633 0.017283
0.003373 0.013766
0.00132 0.00945
0.0007 0.00673
0.000356 0.004123
6.8e-05 0.001642
2.1e-05 -0.00085
0.00024 -0.003353
0.000756 -0.005804
0.001637 -0.008118
0.002962 -0.010219
0.004797 -0.012053
0.007166 -0.013593
0.010049 -0.014842
0.01339 -0.015826
0.017114 -0.016589
0.02115 -0.017182
0.025448 -0.017656
0.029998 -0.018055
0.034834 -0.018412
0.040037 -0.018739
0.045725 -0.019033
0.052044 -0.019272
0.05915 -0.019416
0.067197 -0.019417
0.076316 -0.019218
0.086611 -0.018761
0.098139 -0.017993
0.110916 -0.016869
0.124909 -0.01536
0.140045 -0.013452
0.156214 -0.011147
0.173278 -0.008466
0.191086 -0.005447
0.209478 -0.00214
0.2283 0.001394
0.24741 0.005088
0.266686 0.008874
0.286025 0.012684
0.305354 0.016457
0.324621 0.020139
0.343796 0.023688
0.36287 0.02707
0.381844 0.030262
0.400732 0.033253
0.419549 0.036035
0.438313 0.03861
0.457037 0.040979
0.47573 0.043147
0.494395 0.045116
0.513029 0.046887
0.531623 0.048458
0.550163 0.049824
0.568636 0.050978
0.587026 0.051916
0.60532 0.05263
0.623506 0.053121
0.641578 0.05339
0.65953 0.053445
0.677363 0.053299
0.695078 0.052969
0.712679 0.052473
0.730169 0.051828
0.74755 0.05105
0.764821 0.050144
0.781974 0.04911
0.798993 0.047935
0.815853 0.046601
0.832511 0.04508
0.848908 0.043346
0.864964 0.041377
0.880579 0.039161
0.895633 0.0367
0.909998 0.03401
0.923549 0.031113
0.936188 0.028026
0.947872 0.024741
0.958631 0.021207
0.968585 0.017329
0.977896 0.013004
0.986632 0.008247
0.994454 0.003465
1.0 0.0
